name,display_name,aliases,category,display_class,tags,default_route,all_routes,routes_with_dose,has_dose_data,has_duration_data,half_life_minutes,mechanism_summary,effects,references,data_gaps
Ketazolam,,,Benzodiazepine,recreational,GABAA-PAM | benzodiazepine | habit-forming | prodrug-of-diazepam,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
Ketobemidone,,Ketogan | kbd,Opioid,recreational,MOR-full-agonist | NMDA-antagonist-weak | habit-forming | neuropathic-pain,oral,oral,oral,yes,yes,141.0,,,,"mechanism_of_action, references"
Ketorolac,,Acular Ls | Ketorolac Tromethamine | Toradol,Analgesic,medical_rx,analgesic | cox-1/cox-2 non-selective | nsaid,,,,no,no,,"Reversibly inhibits cyclooxygenase-1 and 2 (COX-1 and 2) enzymes causing decreased prostaglandin precursor formation. This results in anti-inflammatory, analgesic, and antipyretic effects.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Ketotifen,,Alaway | Ketof | Zaditen | Zaditor,Antihistamine,medical_rx,H1-antagonist | OTC | anticholinergic | antihistamine | first-gen-antihistamine | mast-cell-stabilizer | sedating,,,,no,no,1320.0,,,https://en.wikipedia.org/wiki/Ketotifen | https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=24208-901,"dose_ranges_by_route, duration_by_route, mechanism_of_action"
Khat,,,Stimulant,recreational,habit-forming,,,,no,no,,,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action, references"
L-Carnitine,,Carnitine | Carnitor,Supplement,otc,OTC | amino-acid-derivative | cardiovascular | mitochondrial-support | supplement,oral,oral,oral,yes,yes,1044.0,,,"FDA label for Carnitor (levocarnitine), Pharmacokinetics - 20 mg/kg IV bolus, plasma concentrations uncorrected for endogenous levocarnitine | https://ods.od.nih.gov/factsheets/Carnitine-HealthProfessional/ | https://en.wikipedia.org/wiki/Carnitine",mechanism_of_action
L-Tryptophan,,L-Trp | Optimax | Trp | Tryptophan,Supplement,otc,5-HT-precursor | 5HT-precursor | OTC | amino-acid | essential-amino-acid | serotonin-syndrome-risk | sleep | supplement,oral,oral,oral,yes,yes,90.0,,,https://ods.od.nih.gov/factsheets/Tryptophan-HealthProfessional/ | https://en.wikipedia.org/wiki/Tryptophan,mechanism_of_action
Labetalol,,Normodyne | Trandate,Cardiovascular,medical_rx,alpha-1 blocker | alpha1-blocker | antihypertensive | beta-1 & beta-2 non-selective | beta-blocker | non-selective | prescription-only,intravenous,intravenous | oral,,no,yes,360.0,Blocks beta-1 and beta-2 adrenergic receptors (non-selective) causing decreased heart rate and myocardial contractility. Also blocks alpha-1 adrenergic receptors causing vasodilation and reducing peripheral vascular resistance.,,https://en.wikipedia.org/wiki/Labetalol,dose_ranges_by_route
Lacosamide,,Vimpat,Anticonvulsant,medical_rx,anticonvulsant | prescription-only | sodium-channel-blocker,,,,no,no,780.0,"Lacosamide is a functionalized amino acid compound that selectively enhances slow inactivation of voltage-gated sodium channels without affecting fast inactivation, thereby stabilizing hyperexcitable neuronal membranes. Lacosamide also binds to collapsin response mediator protein 2 (CRMP2). In the nervous system, CRMP2 acts as a mediator of growth cone collapse as well as modifies axon number, length, and neuronal polarity.",,https://en.wikipedia.org/wiki/Lacosamide,"dose_ranges_by_route, duration_by_route"
Lactulose,,Constulose | Enulose | Generlac | Kristalose,,medical_rx,ammonium detoxicant,,,,no,no,,"Produces an osmotic effect in the colon that increases stool water content, softens the stool, and promotes peristalsis.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
LAE-32,,,Psychedelic,recreational,class:lysergamides,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
LAE-52,,d-麦角酸乙胺,,medical_rx,,,,,no,no,,"LAE-32 most likely produces its effects by binding to serotonin receptors in the brain. Like LSD, it may also bind to dopamine receptors.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Lamotrigine,,LTG | Lamictal | Subvenite | 拉莫三嗪,Anticonvulsant,medical_rx,HLA-B*15:02-test-required | SJS-TEN-risk | UGT1A4-substrate | anticonvulsant | antimanic | class:Phenyl-triazine anticonvulsant | mood-stabilizer | prescription-only | sodium-channel-blocker | use-dependent-block,,,,no,no,1740.0,Voltage-Gated Sodium Channel Blocker and Glutamate Release Inhibitor,,https://en.wikipedia.org/wiki/Lamotrigine | Pharmacokinetics of lamotrigine and its metabolite N‐2‐glucuronide: Influence of polymorphism of UDP‐glucuronosyltransferases and drug transporters,"dose_ranges_by_route, duration_by_route"
Lansoprazole,,Healthy Accents Lansoprazole | Prevacid,,otc,proton pump inhibitor,,,,no,no,,Binds to and irreversibly inhibits H+/K+ ATPase pumps (proton pumps) on gastric parietal cells resulting in decreased gastric acid secretion.,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Lean,,Promethazine+Codeine | Purple Drank | barre | drank | pint | sizzurp | syrup | texas tea | wock,Opioid,recreational,QT-risk | polypharmacy,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
Lemborexant,,Dayvigo,OrexinAntagonist,medical_rx,DORA | US-Schedule-IV | orexin-antagonist | prescription-only | sedative-hypnotic,oral,oral,oral,yes,yes,1080.0,,,https://en.wikipedia.org/wiki/Lemborexant,mechanism_of_action
Lenalidomide,,Revlimid,,medical_rx,,,,,no,no,,"Lenalidomide is an analogue of thalidomide with immunomodulatory, antiangiogenic, and antineoplastic properties. Cellular activities of lenalidomide are mediated through its target cereblon, a component of a cullin ring E3 ubiquitin ligase enzyme complex. In vitro, in the presence of drug, substrate proteins (including Aiolos, Ikaros, and CK1α) are targeted for ubiquitination and subsequent degradation leading to direct cytotoxic and immunomodulatory effects. Lenalidomide inhibits proliferation and induces apoptosis of certain hematopoietic tumor cells including MM, mantle cell lymphoma, and del (5q) myelodysplastic syndromes in vitro. Lenalidomide causes a delay in tumor growth in some in vivo nonclinical hematopoietic tumor models including MM.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Leucovorin,,Leucovorin Calcium,,medical_rx,,,,,no,no,372.0,,,"FDA label for Leucovorin Calcium (leucovorin calcium), Clinical Pharmacology - terminal t½ = 6.2 h | https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=0143-9552","dose_ranges_by_route, duration_by_route, mechanism_of_action"
Levalbuterol,,Xopenex,,medical_rx,short-acting beta-2 agonist,,,,no,no,198.0,Rapidly agonizes beta-2 adrenergic receptors in the airways causing smooth muscle relaxation and bronchodilation.,,"FDA label for levalbuterol inhalation solution (levalbuterol; Xopenex generic), Clinical Pharmacology/Pharmacokinetics Table 6 — (R)-albuterol t½ 3.3 h after a single 1.25 mg nebulized dose | https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=43598-409","dose_ranges_by_route, duration_by_route"
Levetiracetam,,Elepsia | Keppra | Levetiracetam Extended-release | Roweepra | Spritam | UCB-LO59 | etiracetam S-enantiomer,Anticonvulsant,medical_rx,SV2A-ligand | SV2A-prototype | anticonvulsant | behavioral-AEs | no-CYP-metabolism | prescription-only | racetam | renal-eliminated,,,,no,no,420.0,"The primary mechanism of action of levetiracetam is thought to be its binding to the synaptic vesicle protein SV2A, causing modulation of neurotransmission in a way that decreases seizure occurrence. Other possible contributing mechanisms include the inhibition of presynaptic calcium channels and indirect enhancement of the inhibitory neurotransmitter, gamma-aminobutyric acid (GABA).",,"https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021035s078s080,021505s021s024lbl.pdf | https://en.wikipedia.org/wiki/Levetiracetam | https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=29033-042","dose_ranges_by_route, duration_by_route"
Levofloxacin,,Levaquin,Antimicrobial,non_recreational,fluoroquinolone antibiotic,,,,no,no,420.0,"Inhibits the bacterial enzymes, DNA topoisomerase IV and DNA gyrase, required for DNA replication, transcription, repair and recombination.",,"FDA label for levofloxacin tablets (levofloxacin), Clinical Pharmacology/Pharmacokinetics — t½ ≈ 6–8 h","dose_ranges_by_route, duration_by_route"
Levomethorphan,,L-methorphan | LVM | Levomethorphanum | Levometorfano,Antidepressant,medical_rx,MOR-prodrug | NMDA-antagonist | SNRI | class:Morphinan | long-half-life,,,,no,no,720.0,,,Developments in local anaesthetic drugs,"dose_ranges_by_route, duration_by_route, mechanism_of_action"
Levonorgestrel,,Amethia | Ayuna | Camrese Lo | Daysee | Econtra Ez | Levonest | levonorgestrel/ethinyl estradiol and ethinyl estradiol,,medical_rx,,,,,no,no,,COCs lower the risk of becoming pregnant primarily by suppressing ovulation. Other possible mechanisms may include cervical mucus changes that inhibit sperm penetration and endometrial changes that reduce the likelihood of implantation.,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Levothyroxine,,Levoxyl | Synthroid | Tirosint | Unithroid,,medical_rx,synthetic t4 thyroid hormone,,,,no,no,,Thyroid Hormone Replacement (T4),,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Linagliptin,,Tradjenta,,medical_rx,antidiabetic | dpp-4 inhibitor,,,,no,no,9300.0,"Inhibits dipeptidyl peptidase 4 (DPP-4) enzymes from inactivating incretin hormones, including glucagon-like peptide-1 (GLP-1) and glucose-dependent insulinotropic polypeptide (GIP). Incretin hormones help regulate blood glucose levels by increasing insulin synthesis and release, and lowering glucagon secretion, which reduces hepatic glucose production.",,"The metabolism and disposition of the oral dipeptidyl peptidase-4 inhibitor, linagliptin, in humans","dose_ranges_by_route, duration_by_route"
Lion's Mane,,Hericium erinaceus | Monkey Head Mushroom | Yamabushitake,Supplement,otc,NGF-stimulator | OTC | cognitive-enhancement | herbal | mushroom | neuroprotective | nootropic | supplement,oral,oral,oral,yes,no,480.0,,,https://en.wikipedia.org/wiki/Hericium_erinaceus | https://examine.com/supplements/lions-mane-mushroom/,"duration_by_route, mechanism_of_action"
Liothyronine,,Cytomel | Triostat,,medical_rx,synthetic t3 thyroid hormone,,,,no,no,3600.0,"Liothyronine is a synthetic form of T3 (L-triiodothyronine), a thyroid hormone that is the active metabolite of T4 (L-thyroxine) which is secreted by the thyroid gland. Thyroid hormones bind to thyroid hormone receptors on DNA, activating gene transcription and protein synthesis necessary in metabolic processes.",,"FDA label for Liothyronine Sodium (liothyronine), Clinical Pharmacology/Pharmacokinetics — biological t½ ≈ 2.5 days | https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=42023-120","dose_ranges_by_route, duration_by_route"
Lipoprotein lipase,,Ez Char | activated charcoal,,otc,,,,,no,no,,,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action, references"
Liraglutide,,Saxenda | Victoza,Peptide,medical_rx,GLP-1-agonist | anti-diabetic | anti-obesity | antidiabetic | glp-1 agonist | peptide | prescription-only | weight-loss,,,,no,no,780.0,"Glucagon-like peptide 1 (GLP-1) agonists are analogs of GLP-1, an incretin hormone, that improve glycemic control by increasing glucose-dependent insulin secretion, decrease glucagon secretion, slow gastric emptying and increase satiety.",,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/022341s031lbl.pdf | https://en.wikipedia.org/wiki/Liraglutide,"dose_ranges_by_route, duration_by_route"
Lisinopril,,Lisinopril 2.5mg | Prinivil | Qbrelis | Zestril,Cardiovascular,medical_rx,ace inhibitor | antihypertensive,,,,no,no,,"Competitively inhibits the angiotensin-converting enzyme (ACE), which prevents both the conversion of angiotensin I to angiotensin II (vasoconstrictor), and the breakdown of bradykinin (vasodilator). Lower levels of angiotensin II also reduces aldosterone secretion, decreasing sodium and water reabsorption.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Lithium,,Eskalith | Lithium Carbonate | Lithium orotate | Lithobid | Lithonate,Anticonvulsant,medical_rx,GSK-3-inhibitor | antimanic | mood-stabilizer | narrow-therapeutic-index | nootropic | prescription-only | renal-excretion | supplement,,,,no,no,1440.0,Mood Stabilizer with Multiple Intracellular Mechanisms,,https://en.wikipedia.org/wiki/Lithium_(medication) | https://en.wikipedia.org/wiki/Lithium_orotate,"dose_ranges_by_route, duration_by_route"
Lixisenatide,,Adlyxin,,medical_rx,antidiabetic | glp-1 agonist,,,,no,no,,"Glucagon-like peptide 1 (GLP-1) agonists are analogs of GLP-1, an incretin hormone, that improve glycemic control by increasing glucose-dependent insulin secretion, decrease glucagon secretion, slow gastric emptying and increase satiety.",,,"dose_ranges_by_route, duration_by_route, half_life_minutes, references"
Lofentanil,,3-methylcarfentanil | R-34995,Opioid,recreational,extreme-potency | mu-superagonist | very-long-acting | wooden-chest-syndrome-risk,intravenous,intravenous,intravenous,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
Lofexidine,,BritLofex | Lucemyra,Cardiovascular,medical_rx,QT-prolonging | alpha2-agonist | antihypertensive | opioid-withdrawal | prescription-only,oral,oral,oral,yes,yes,750.0,,,https://en.wikipedia.org/wiki/Lofexidine,mechanism_of_action
Lophophine,,,Psychedelic,recreational,PIHKAL | phenethylamine,,,,no,no,,,,https://erowid.org/library/books_online/pihkal/pihkal095.shtml,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action"
Lophophora Williamsii,,乌羽玉,,medical_rx,,,,,no,no,,,,,"dose_ranges_by_route, duration_by_route, half_life_minutes, mechanism_of_action, references"
Loprazolam,,dormonoct,Benzodiazepine,recreational,GABAA-PAM | benzodiazepine | habit-forming | imidazolobenzodiazepine,oral,oral,oral,yes,yes,,,,,"half_life_minutes, mechanism_of_action, references"
